"Division";"N° de match";"Equipe 1";"Equipe 2";"Date de rencontre";"Heure";"Salle";"Score 1";"Forfait 1";"Score 2";"Forfait 2";"Etat de la dérogation";
"NF3";"310";"US PONT SAINT MARTIN BASKET";"GARS D'HERBAUGES BOUAYE";"15/11/2015";"15:30";"SALLE JEAN PIERRE GARDIN";"";"false";"";"false";
"U13M-1Ph";"19368";"US PONT SAINT MARTIN BASKET";"GARS D'HERBAUGES BOUAYE";"10/10/2015";"00:00";"SALLE JEAN PIERRE GARDIN";"";"false";"";"false";
"U17M-1Ph";"17051";"USSM ST PHILBERT DE GD LIEU";"EN - CTC LOIRE ACHENEAU BASKET";"29/11/2015";"00:00";"SALLE TOKYO";"";"false";"";"false";
"U15M-1Ph";"18395";"EN - CTC LA MONTAGNE BOUGUENAIS BASKET";"GARS D'HERBAUGES BOUAYE - 3";"03/10/2015";"00:00";"SALLE LADOUMEGUE";"";"false";"";"false";
"DF3";"863";"PAZENNAIS BASKET CLUB - 2";"GARS D'HERBAUGES BOUAYE - 3";"15/11/2015";"17:30";"COMPLEXE SPORTIF A.GAUVRIT";"";"false";"";"false";
"U13M-1Ph";"19384";"PAZENNAIS BASKET CLUB";"GARS D'HERBAUGES BOUAYE";"28/11/2015";"00:00";"COMPLEXE SPORTIF A.GAUVRIT";"";"false";"";"false";
"DM1";"1526";"GOLF BASKET CLUB HERBLINOIS - 1";"GARS D'HERBAUGES BOUAYE - 1";"25/10/2015";"00:00";"SALLE ANGEVINIERE";"";"false";"";"false";
"DM3";"2222";"PONTCHATEAU BASKET CLUB - 2";"GARS D'HERBAUGES BOUAYE - 2";"15/11/2015";"14:00";"GYMNASE PINSON ST GUILLAUME";"";"false";"";"false";
"DF3";"868";"GARS D'HERBAUGES BOUAYE - 3";"ES DU LAC ST LUMINE DE COUTAIS";"21/11/2015";"20:30";"SALLE D'HERBAUGES";"";"false";"";"false";
"DF3";"858";"GARS D'HERBAUGES BOUAYE - 3";"CSP RETZ BASKET - 2";"08/11/2015";"17:30";"SALLE D'HERBAUGES";"";"false";"";"false";
"DF3";"848";"GARS D'HERBAUGES BOUAYE - 3";"PORNIC BASKET ST MICHEL";"03/10/2015";"20:30";"SALLE D'HERBAUGES";"";"false";"";"false";
"DF3";"877";"GARS D'HERBAUGES BOUAYE - 3";"AL OUCHE DINIER REZE";"29/11/2015";"17:30";"SALLE D'HERBAUGES";"";"false";"";"false";
"DF3";"891";"GARS D'HERBAUGES BOUAYE - 3";"BASKET CLUB BASSE LOIRE - 2";"13/12/2015";"13:15";"SALLE D'HERBAUGES";"";"false";"";"false";
"U17M-1Ph";"17054";"EN - CTC LOIRE ACHENEAU BASKET";"PLATEAU N°2 - 2";"06/12/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U17M-1Ph";"17043";"EN - CTC LOIRE ACHENEAU BASKET";"PAYS D'ANCENIS BASKET";"15/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U17M-1Ph";"17033";"EN - CTC LOIRE ACHENEAU BASKET";"BASKET CLUB BASSE GOULAINE";"11/10/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15M-1Ph";"18023";"EN - CTC LOIRE ACHENEAU BASKET";"SUD RETZ BASKET";"28/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15M-1Ph";"18006";"EN - CTC LOIRE ACHENEAU BASKET";"ALS PLAISANCE SAINT NAZAIRE";"10/10/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15M-1Ph";"18012";"EN - CTC LOIRE ACHENEAU BASKET";"PLATEAU N°1 - 1";"14/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15F-1Ph";"12149";"EN - CTC LOIRE ACHENEAU BASKET";"Exempt";"07/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15F-1Ph";"12157";"EN - CTC LOIRE ACHENEAU BASKET";"EN - Falleron Touvois / Choltière Paulx";"21/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15F-1Ph";"12161";"EN - CTC LOIRE ACHENEAU BASKET";"Union Sportive de Basket de Frossay et Saint-Viaud - 2";"28/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15F-1Ph";"12141";"EN - CTC LOIRE ACHENEAU BASKET";"ETOILE ARTHONNAISE";"03/10/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U11F-1Ph";"14136";"Exempt";"GARS D'HERBAUGES BOUAYE";"05/12/2015";"00:00";"Salle de sport";"";"false";"";"false";
"U11F-1Ph";"14117";"BASKET CLUB BASSE LOIRE";"GARS D'HERBAUGES BOUAYE";"10/10/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U15M-1Ph";"18401";"ES DU LAC ST LUMINE DE COUTAIS";"GARS D'HERBAUGES BOUAYE - 3";"07/11/2015";"00:00";"SALLE ST LUMINE COUTAIS";"";"false";"";"false";
"NF3";"166";"GARS D'HERBAUGES BOUAYE";"IE - ALPC MOULIN NANTES BASKET";"18/10/2015";"15:30";"SALLE GUIGNARDAIS";"";"false";"";"false";
"NF3";"358";"GARS D'HERBAUGES BOUAYE";"IE - ETOILE SAINT LAURENT BREST";"29/11/2015";"15:30";"SALLE GUIGNARDAIS";"";"false";"";"false";
"NF3";"454";"GARS D'HERBAUGES BOUAYE";"SMASH BASKET VSL";"13/12/2015";"15:30";"SALLE GUIGNARDAIS";"";"false";"";"false";
"NF3";"72";"GARS D'HERBAUGES BOUAYE";"HERBIERS VENDEE BASKET";"04/10/2015";"15:30";"SALLE GUIGNARDAIS";"";"false";"";"false";
"NF3";"260";"GARS D'HERBAUGES BOUAYE";"AVRILLE BASKET";"08/11/2015";"15:30";"SALLE GUIGNARDAIS";"";"false";"";"false";
"U20M-1Ph";"16036";"EN - CTC LOIRE ACHENEAU BASKET";"VAILLANTE IMMACULEE ST NAZAIRE";"07/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U20M-1Ph";"16028";"EN - CTC LOIRE ACHENEAU BASKET";"PLATEAU N°3 - 2";"03/10/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U20M-1Ph";"16044";"EN - CTC LOIRE ACHENEAU BASKET";"BASKET SUD LOIRE";"21/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U20M-1Ph";"16052";"EN - CTC LOIRE ACHENEAU BASKET";"EN - CTC USSM HERBADILLA";"05/12/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"DM3";"2212";"TEMPLE VIGNEUX BASKET CLUB";"GARS D'HERBAUGES BOUAYE - 2";"11/10/2015";"00:00";"SALLE OMNISPORTS DU TEMPLE";"";"false";"";"false";
"U15F-1Ph";"12153";"AS BRAINS BASKET";"EN - CTC LOIRE ACHENEAU BASKET";"14/11/2015";"00:00";"SALLE POLYVALENTE DES PRS";"";"false";"";"false";
"U13M-1Ph";"19376";"USSM ST PHILBERT DE GD LIEU - 2";"GARS D'HERBAUGES BOUAYE";"14/11/2015";"00:00";"SALLE TOKYO";"";"false";"";"false";
"U11M-1Ph";"20164";"USSM ST PHILBERT DE GD LIEU - 2";"GARS D'HERBAUGES BOUAYE";"05/12/2015";"00:00";"SALLE TOKYO";"";"false";"";"false";
"DM1";"1507";"BASKET CLUB BASSE GOULAINE - 2";"GARS D'HERBAUGES BOUAYE - 1";"04/10/2015";"00:00";"SALLE DE GOULAINE";"";"false";"";"false";
"NF3";"213";"IE - CTC Espoirs du Basket Quimper Cornouaille";"GARS D'HERBAUGES BOUAYE";"01/11/2015";"15:30";"HALLE DES SPORTS LE COZ (A)";"";"false";"";"false";
"NF3";"406";"RENNES AVENIR - 2";"GARS D'HERBAUGES BOUAYE";"06/12/2015";"15:30";"SALLE AVENIR (PAPU)";"";"false";"";"false";
"U20M-1Ph";"16032";"PLATEAU N°3 - 1";"EN - CTC LOIRE ACHENEAU BASKET";"10/10/2015";"00:00";"Salle de sport";"";"false";"";"false";
"U15M-1Ph";"18201";"GARS D'HERBAUGES BOUAYE - 2";"MONTBERT GENESTON LE BIGNON B.";"10/10/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15M-1Ph";"18410";"BASKET CLUB SAINT PAUL REZE - 3";"GARS D'HERBAUGES BOUAYE - 3";"21/11/2015";"00:00";"GYMNASE ARTHUR DUGAST";"";"false";"";"false";
"U17M-1Ph";"17036";"PLATEAU N°2 - 1";"EN - CTC LOIRE ACHENEAU BASKET";"08/11/2015";"00:00";"Salle de sport";"";"false";"";"false";
"U15F-1Ph";"12145";"SUD RETZ BASKET";"EN - CTC LOIRE ACHENEAU BASKET";"10/10/2015";"00:00";"SALLE DE MACHECOUL";"";"false";"";"false";
"U15F-1Ph";"12164";"USSM ST PHILBERT DE GD LIEU - 2";"EN - CTC LOIRE ACHENEAU BASKET";"05/12/2015";"00:00";"SALLE TOKYO";"";"false";"";"false";
"U15M-1Ph";"18222";"GARS D'HERBAUGES BOUAYE - 2";"ST MAXIME ST MEME LE TENU";"05/12/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"DF3";"853";"ETOILE ARTHONNAISE";"GARS D'HERBAUGES BOUAYE - 3";"11/10/2015";"00:00";"COMPLEXE SPORTIF DES CHAUMES";"";"false";"";"false";
"U15M-1Ph";"18003";"SAINT JOACHIM BRIERE SPORT";"EN - CTC LOIRE ACHENEAU BASKET";"03/10/2015";"00:00";"SALLE ST JOACHIM";"";"false";"";"false";
"U15M-1Ph";"18215";"AS BRAINS BASKET";"GARS D'HERBAUGES BOUAYE - 2";"21/11/2015";"00:00";"SALLE POLYVALENTE DES PRS";"";"false";"";"false";
"RF1";"1057";"LE MANS SAINT PAVIN";"GARS D'HERBAUGES BOUAYE - 2";"29/11/2015";"15:30";"GYMNASE ALBERT DROUET";"";"false";"";"false";
"RF1";"1014";"PAYS DES OLONNES BASKET";"GARS D'HERBAUGES BOUAYE - 2";"04/10/2015";"15:30";"SALLE BEAUSEJOUR";"";"false";"";"false";
"NF3";"19";"LEON TREGOR BASKET 29 - 2";"GARS D'HERBAUGES BOUAYE";"27/09/2015";"15:30";"SALLE DE SPORTS J. COULON";"";"false";"";"false";
"U15M-1Ph";"18027";"Union Sportive de Basket de Frossay et Saint-Viaud";"EN - CTC LOIRE ACHENEAU BASKET";"05/12/2015";"00:00";"SALLE POLYVALENTE FROSSAY";"";"false";"";"false";
"DM1";"1557";"SPORTING CLUB ORVAULT - 1";"GARS D'HERBAUGES BOUAYE - 1";"29/11/2015";"00:00";"SALLE DE LA FERRIERE";"";"false";"";"false";
"DM3";"2244";"SAVENAY BASKET CLUB - 1";"GARS D'HERBAUGES BOUAYE - 2";"06/12/2015";"00:00";"COMPLEXE SPORTIF POLYVALENT";"";"false";"";"false";
"NF3";"119";"ORVAULT SPORTS BASKET";"GARS D'HERBAUGES BOUAYE";"11/10/2015";"15:30";"SALLE AGENOR DE LA FREBAUDIERE";"";"false";"";"false";
"U20M-1Ph";"16040";"VERTOU BASKET";"EN - CTC LOIRE ACHENEAU BASKET";"15/11/2015";"13:30";"GYMNASE DES ECHALONNIERES";"";"false";"";"false";
"RF1";"1033";"CHANTONNAY (EPINE)";"GARS D'HERBAUGES BOUAYE - 2";"01/11/2015";"15:30";"SALLE DE L' EPINE CHANTONNAY";"";"false";"";"false";
"U11F-1Ph";"14113";"GARS D'HERBAUGES BOUAYE";"HERBADILLA LA CHEVROLIERE - 1";"03/10/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15M-1Ph";"18219";"USSM ST PHILBERT DE GD LIEU - 2";"GARS D'HERBAUGES BOUAYE - 2";"28/11/2015";"00:00";"SALLE TOKYO";"";"false";"";"false";
"U13M-1Ph";"19380";"GARS D'HERBAUGES BOUAYE";"CHOLTIERE PAULX MER MORTE - 2";"21/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U13M-1Ph";"19372";"GARS D'HERBAUGES BOUAYE";"SUD RETZ BASKET - 2";"07/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U11F-1Ph";"14129";"GARS D'HERBAUGES BOUAYE";"FALLERON TOUVOIS BASKET CLUB - 2";"21/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U11F-1Ph";"14121";"GARS D'HERBAUGES BOUAYE";"USSM ST PHILBERT DE GD LIEU - 1";"07/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U11F-1Ph";"14133";"GARS D'HERBAUGES BOUAYE";"ETOILE ARTHONNAISE - 1";"28/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U13M-1Ph";"19364";"GARS D'HERBAUGES BOUAYE";"MONTBERT GENESTON LE BIGNON B.";"03/10/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U13M-1Ph";"19388";"GARS D'HERBAUGES BOUAYE";"BASKET CLUB COLOMBANAIS";"05/12/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U15M-1Ph";"18211";"GARS D'HERBAUGES BOUAYE - 2";"CHOLTIERE PAULX MER MORTE - 2";"14/11/2015";"00:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U17M-1Ph";"17030";"BASKET CLUB SAINT PAUL REZE";"EN - CTC LOIRE ACHENEAU BASKET";"04/10/2015";"00:00";"GYMNASE ARTHUR DUGAST";"";"false";"";"false";
"U15M-1Ph";"18018";"ES PORNICHET";"EN - CTC LOIRE ACHENEAU BASKET";"21/11/2015";"00:00";"SALLE JACQUES DEBRAY";"";"false";"";"false";
"U15M-1Ph";"18009";"GUERANDE BASKET - 1";"EN - CTC LOIRE ACHENEAU BASKET";"07/11/2015";"00:00";"SALLE JEAN MENAGER";"";"false";"";"false";
"RF1";"1049";"ETOILE DE CLISSON BASKET";"GARS D'HERBAUGES BOUAYE - 2";"15/11/2015";"15:30";"SALLE BRETAGNE";"";"false";"";"false";
"DF3";"843";"AS HEULINOISE BASKET BALL";"GARS D'HERBAUGES BOUAYE - 3";"27/09/2015";"15:30";"SALLE OMNISPORTS A. BABONNEAU";"";"false";"";"false";
"DM1";"1547";"BEAUJOIRE BASKET CLUB - 2";"GARS D'HERBAUGES BOUAYE - 1";"15/11/2015";"00:00";"SALLE DE ST JOSEPH DE PORTERIE";"";"false";"";"false";
"DM1";"1531";"ABC DES TROIS RIVIERES - 2";"GARS D'HERBAUGES BOUAYE - 1";"01/11/2015";"15:30";"STADE PIERRE CHAUSSEE";"";"false";"";"false";
"U15M-1Ph";"18204";"AL OUCHE DINIER REZE - 1";"GARS D'HERBAUGES BOUAYE - 2";"07/11/2015";"00:00";"GYMNASE ANDREE PERRICHON";"";"false";"";"false";
"RF1";"1074";"POMJEANNAIS BASKET CLUB";"GARS D'HERBAUGES BOUAYE - 2";"13/12/2015";"15:30";"SALLE DE MONTJEAN SUR LOIRE";"";"false";"";"false";
"RF1";"1017";"MURS ERIGNE BASKET CLUB";"GARS D'HERBAUGES BOUAYE - 2";"11/10/2015";"15:30";"SALLE MYRIAM CHARRIER";"";"false";"";"false";
"U11M-1Ph";"20153";"Union Sportive de Basket de Frossay et Saint-Viaud - 1";"GARS D'HERBAUGES BOUAYE";"14/11/2015";"00:00";"SALLE POLYVALENTE FROSSAY";"";"false";"";"false";
"DF3";"885";"LA PLANCHE VIEILLEVIGNE BASKET - 2";"GARS D'HERBAUGES BOUAYE - 3";"06/12/2015";"00:00";"SALLE OMNISPORTS";"";"false";"";"false";
"DM3";"2217";"ETOILE SPORTIVE DE COUERON - 1";"GARS D'HERBAUGES BOUAYE - 2";"08/11/2015";"00:00";"SALLE DU FIEF";"";"false";"";"false";
"U11F-1Ph";"14125";"LES MONTAGNARDS LA MONTAGNE - 1";"GARS D'HERBAUGES BOUAYE";"14/11/2015";"00:00";"SALLE LADOUMEGUE";"";"false";"";"false";
