"Division";"N° de match";"Equipe 1";"Equipe 2";"Date de rencontre";"Heure";"Salle";"Score 1";"Forfait 1";"Score 2";"Forfait 2";"Etat de la dérogation";
"DM4";"2911";"BASKET CLUB BASSE LOIRE - 2";"Exempt - 1";"13/12/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"DM4";"2897";"BASKET CLUB BASSE LOIRE - 2";"US PONT SAINT MARTIN BASKET - 3";"28/11/2015";"20:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"DM4";"2873";"EN - CTC LA MONTAGNE BOUGUENAIS BASKET - 3";"BASKET CLUB BASSE LOIRE - 2";"11/10/2015";"17:30";"SALLE ST EXUPERY";"";"false";"";"false";
"U09FC-1Ph";"15132";"BASKET CLUB BASSE LOIRE";"US JEANNE D'ARC CARQUEFOU BASKET";"28/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U09FC-1Ph";"15122";"BASKET CLUB BASSE LOIRE";"BEAUJOIRE BASKET CLUB";"07/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U09FC-1Ph";"15126";"BASKET CLUB BASSE LOIRE";"Exempt - 1";"14/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U13M-1Ph";"19394";"HERMINE DE NANTES ATLANTIQUE - 3";"BASKET CLUB BASSE LOIRE - 1";"03/10/2015";"00:00";"SALLE SAINTE MARTHE";"";"false";"";"false";
"U13M-1Ph";"19400";"SIMILIENNE NANTES - 2";"BASKET CLUB BASSE LOIRE - 1";"07/11/2015";"00:00";"SALLE DE LA SIMILIENNE";"";"false";"";"false";
"U13M-1Ph";"19411";"LES MONTAGNARDS LA MONTAGNE";"BASKET CLUB BASSE LOIRE - 1";"21/11/2015";"00:00";"SALLE LADOUMEGUE";"";"false";"";"false";
"U09FC-1Ph";"15114";"BASKET CLUB BASSE LOIRE";"BASKET CLUB BASSE GOULAINE";"03/10/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U13F-1Ph";"13033";"BASKET CLUB BASSE GOULAINE - 1";"EN - CTC LOIRE ACHENEAU BASKET";"10/10/2015";"00:00";"SALLE DE GOULAINE";"";"false";"";"false";
"U13F-1Ph";"13041";"ASC ST MEDARD DE DOULON NANTES";"EN - CTC LOIRE ACHENEAU BASKET";"14/11/2015";"00:00";"Salle de sport";"";"false";"";"false";
"U13F-1Ph";"13052";"PORNIC BASKET ST MICHEL - 1";"EN - CTC LOIRE ACHENEAU BASKET";"05/12/2015";"00:00";"COMPLEXE VAL ST MARTIN (1)";"";"false";"";"false";
"U11F-1Ph";"14009";"BASKET CLUB BASSE LOIRE";"SAINT CYR BASKET HERBIGNAC - 1";"07/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11F-1Ph";"14017";"BASKET CLUB BASSE LOIRE";"BASKET CLUB SAINT PAUL REZE - 1";"21/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11F-1Ph";"14021";"BASKET CLUB BASSE LOIRE";"ORVAULT SPORTS BASKET";"28/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11F-1Ph";"14001";"BASKET CLUB BASSE LOIRE";"ASC ST MEDARD DE DOULON NANTES - 1";"03/10/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11F-1Ph";"14005";"SAINT HERBLAIN BASKET CLUB - 1";"BASKET CLUB BASSE LOIRE";"10/10/2015";"00:00";"SALLE DES SPORTS DU BOURG";"";"false";"";"false";
"U11F-1Ph";"14013";"AS SAINT ROGATIEN NANTES";"BASKET CLUB BASSE LOIRE";"14/11/2015";"00:00";"SALLE DES AGENETS";"";"false";"";"false";
"U11F-1Ph";"14114";"FALLERON TOUVOIS BASKET CLUB - 2";"BASKET CLUB BASSE LOIRE";"03/10/2015";"00:00";"SALLE SPORTS FALLERON";"";"false";"";"false";
"U13M-1Ph";"19117";"SIMILIENNE NANTES - 1";"EN - CTC LOIRE ACHENEAU BASKET - 1";"10/10/2015";"00:00";"SALLE DE LA SIMILIENNE";"";"false";"";"false";
"DF3";"852";"CSP RETZ BASKET - 2";"BASKET CLUB BASSE LOIRE - 2";"11/10/2015";"15:30";"SALLE POLYVALENTE";"";"false";"";"false";
"U17F-1Ph";"11088";"SAINTE LUCE BASKET - 1";"EN - CTC LOIRE ACHENEAU BASKET";"11/10/2015";"13:30";"SALLE MARCEL LE BONNIEC";"";"false";"";"false";
"U17F-1Ph";"11096";"VERTOU BASKET - 1";"EN - CTC LOIRE ACHENEAU BASKET";"15/11/2015";"10:30";"GYMNASE DES ECHALONNIERES";"";"false";"";"false";
"RM3";"584";"LE MANS C.S.S.G. - 2";"BASKET CLUB BASSE LOIRE";"15/11/2015";"15:30";"GYMNASE DE L'EPAU";"";"false";"";"false";
"RF2";"1254";"VERTOU BASKET";"BASKET CLUB BASSE LOIRE";"14/11/2015";"20:30";"GYMNASE DES ECHALONNIERES";"";"false";"";"false";
"RF2";"1289";"HIRONDELLE S JULIEN CONCELLES";"BASKET CLUB BASSE LOIRE";"06/12/2015";"15:30";"SALLE DU CHEVALIER";"";"false";"";"false";
"RFU17";"4089";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"IE - CTC LAVAL AGGLOMERATION BASKET - ST BERTHEVIN US BASKET";"21/11/2015";"18:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"RFU17";"4077";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"POIRE SUR VIE";"14/11/2015";"18:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"DM4";"2883";"PAMPRES VALLETAIS - 2";"BASKET CLUB BASSE LOIRE - 2";"15/11/2015";"17:30";"COMPLEXE SPORTIF DU ROUAUD";"";"false";"";"false";
"RM3";"637";"VERTOU BASKET";"BASKET CLUB BASSE LOIRE";"05/12/2015";"20:30";"GYMNASE DES ECHALONNIERES";"";"false";"";"false";
"RF2";"1237";"BASKET CLUB BASSE LOIRE";"SAINT HERBLAIN BASKET CLUB";"07/11/2015";"20:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RF2";"1204";"ST LEGER-MARTIN BASKET";"BASKET CLUB BASSE LOIRE";"27/09/2015";"15:30";"SALLE DE LA COUDRE";"57";"false";"48";"false";
"RF2";"1215";"BASKET CLUB BASSE LOIRE";"SUD MAYENNE BASKET";"04/10/2015";"15:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RF2";"1226";"LUCS SUR BOULOGNE";"BASKET CLUB BASSE LOIRE";"11/10/2015";"15:30";"SALLE SPORTS LUCS S/BOULOGNE";"";"false";"";"false";
"RF2";"1265";"BASKET CLUB BASSE LOIRE";"CHOLET BASKET - 2";"22/11/2015";"15:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RF2";"1278";"BASKET CLUB BASSE LOIRE";"BEAUCOUZE";"29/11/2015";"15:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RF2";"1300";"BASKET CLUB BASSE LOIRE";"POIRE SUR VIE";"13/12/2015";"16:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
